"scientific_name","BCR","slope","lower_CI","upper_CI","intercept","adj_r2","Trend"
"Vireo vicinior",18,0.0278407919158589,-0.0473485331060864,0.103030116937804,-54.5685708393483,-0.0310373272839761,"Stable"
"Vireo vicinior",20,-0.0182303245887065,-0.0785959109921444,0.0421352618147314,37.7883503779465,-0.0631391729657573,"Stable"
"Vireo vicinior",35,-0.0221119133574009,-0.0661828594688713,0.0219590327540694,46.7441335740077,0.00288447455507068,"Stable"
