"scientific_name","BCR","slope","lower_CI","upper_CI","intercept","adj_r2","Trend"
"Tyrannus verticalis",18,0.006417970316884,-0.325205332937098,0.338041273570866,21.9869634978004,-0.0415974244952395,"Stable"
"Tyrannus verticalis",19,-0.176594464500603,-0.319367105842494,-0.0338218231587118,367.69464500602,0.180781725311561,"Decreasing"
"Tyrannus verticalis",20,0.0483854793421581,-0.0645541502640952,0.161325108948411,-94.3131267549138,-0.00880349974297423,"Stable"
"Tyrannus verticalis",21,-0.0276273565984763,-0.0729946765131621,0.0177399633162096,59.4818993180917,0.022661737177825,"Stable"
"Tyrannus verticalis",25,0.0116388064364947,-0.0164015097487982,0.0396791226217877,-21.6794250898306,-0.0120647652710479,"Stable"
"Tyrannus verticalis",35,-0.141145206578421,-0.285178917164882,0.00288850400803964,298.993732450866,0.110020675477314,"Stable"
"Tyrannus verticalis",36,-0.0278780585639796,-0.101344994218904,0.0455888770909443,60.9472523064591,-0.0157083993810745,"Stable"
"Tyrannus verticalis",37,0.0824502659050606,-0.0065600827143613,0.171460614524483,-163.053496159146,0.115174864964691,"Stable"
