"scientific_name","BCR","slope","lower_CI","upper_CI","intercept","adj_r2","Trend"
"Leiothlypis virginiae",18,NA,NA,NA,NA,NA,NA
"Leiothlypis virginiae",35,-0.0632082513401648,-0.155393980440619,0.0289774777602895,129.960643278823,0.0448580491692725,"Stable"
