"scientific_name","BCR","slope","lower_CI","upper_CI","intercept","adj_r2","Trend"
"Tympanuchus phasianellus",18,-0.0859154929577421,-0.173908100473781,0.00207711455829697,174.599231754153,0.279466773540949,"Stable"
"Tympanuchus phasianellus",19,-0.0235449735449762,-0.15526782650516,0.108177879415208,50.4006878306932,-0.0373118439034708,"Stable"
