"scientific_name","BCR","slope","lower_CI","upper_CI","intercept","adj_r2","Trend"
"Cardinalis sinuatus",18,-0.353890894504614,-0.635996587189185,-0.0717852018200423,721.992278379464,0.185756553236815,"Decreasing"
"Cardinalis sinuatus",19,0.0527476935419176,-0.0975547305516781,0.203050117635513,-100.310268752507,-0.0193834435210676,"Stable"
"Cardinalis sinuatus",20,-0.190784195748094,-0.282855472099839,-0.0987129193963491,389.133624147612,0.408843377532948,"Decreasing"
"Cardinalis sinuatus",21,-0.182410750100282,-0.343249567293291,-0.021571932907274,374.690834336144,0.151936676954917,"Decreasing"
"Cardinalis sinuatus",35,0.0175992779783404,-0.11653757836277,0.15173613431945,-21.3677797833957,-0.0384937199157638,"Stable"
"Cardinalis sinuatus",36,-0.105695948656235,-0.461620768343507,0.250228871031036,232.792819895703,-0.0256139147467855,"Stable"
"Cardinalis sinuatus",37,-0.0349182331374052,-0.235861866521684,0.166025400246873,75.1549205610235,-0.0376484341196677,"Stable"
