"scientific_name","BCR","slope","lower_CI","upper_CI","intercept","adj_r2","Trend"
"Leucophaeus pipixcan",18,NA,NA,NA,NA,NA,NA
"Leucophaeus pipixcan",19,-0.633895516248435,-4.91784698090692,3.65005594841005,1291.10324969144,-0.123212930986374,"Stable"
