"scientific_name","BCR","slope","lower_CI","upper_CI","intercept","adj_r2","Trend"
"Colaptes auratus auratus",37,0.00588841454438377,-0.0399545767011823,0.0517314057899499,-10.5114088031794,-0.0705817074137407,"Stable"
"Colaptes auratus cafer",18,0.030585639791416,-0.0303572489874603,0.0915285285702922,-58.7730645808263,0.00290816196665622,"Stable"
"Colaptes auratus cafer",19,-0.0119829918824894,-0.060787393038503,0.0368214092735243,25.7570545032857,-0.0401786879765007,"Stable"
"Colaptes auratus cafer",35,-0.013638186923385,-0.10725384635643,0.07997747250966,32.2152025671872,-0.0377575589664891,"Stable"
"Colinus virginianus",18,0.112264340152428,-0.0822400041375664,0.306768684442422,-215.185068190937,0.0164861784196945,"Stable"
"Colinus virginianus",19,-0.244083433614117,-0.799863110490067,0.311696243261833,530.667669474524,-0.00718824415608399,"Stable"
"Colinus virginianus",20,-0.370738066586442,-0.601171759125699,-0.140304374047185,755.963999197754,0.286245079278171,"Decreasing"
"Colinus virginianus",21,-0.417719614921781,-0.641008276417624,-0.194430953425938,856.57114921781,0.357455054582223,"Decreasing"
"Colinus virginianus",25,-0.136181307661452,-0.221950750339838,-0.0504118649830665,279.479743281188,0.280338863010605,"Decreasing"
"Colinus virginianus",35,0.0219113517849978,-0.364738045014035,0.408560748584031,-36.0718511833129,-0.041073262738468,"Stable"
"Colinus virginianus",36,0.478991175290817,-0.0468596716506751,1.00484202223231,-929.203419574814,0.0920424093904626,"Stable"
"Colinus virginianus",37,-0.204873646209386,-0.527591570307555,0.117844277888782,430.486462093863,0.0278702916011716,"Stable"
"Columba livia",18,0.0750100280786208,-0.0736036121837298,0.223623668340971,-138.433614119536,0.00339525588120704,"Stable"
"Columba livia",19,0.0226133172884077,-0.0636563265552172,0.108882961132032,-39.1748395507423,-0.0291166985417015,"Stable"
"Columba livia",20,0.777765486725663,-1.4390068101099,2.99453778356123,-1538.3282079646,-0.0283272617271177,"Stable"
"Columba livia",21,-0.198204973926997,-0.436605883544586,0.0401959356905913,407.008072603293,0.0721618232701974,"Stable"
"Columba livia",25,-0.264891696750904,-0.493771786721114,-0.0360116067806939,544.791967509029,0.158406366366866,"Decreasing"
"Columba livia",35,0.406438026474132,-0.834554566296468,1.64743061924473,-799.630264741284,-0.0222061558300295,"Stable"
"Columba livia",36,-0.260128359406341,-0.700495309584606,0.180238590771924,533.950260730051,0.0190829718008879,"Stable"
"Columba livia",37,-0.125902527075814,-0.36395533343134,0.112150279279713,260.400270758126,0.00760230361799463,"Stable"
"Columbina inca",18,-0.00982640026203754,-0.0763787496761969,0.0567259491521219,21.4418604651167,-0.0805351786089921,"Stable"
"Columbina inca",19,-0.0245886254145033,-0.082949610043915,0.0337723592149085,51.4876431208166,-0.0106720098481412,"Stable"
"Columbina inca",20,-0.118130766145207,-0.152879643464216,-0.0833818888261986,240.474328118733,0.65860528642841,"Decreasing"
"Columbina inca",21,-0.171379863618131,-0.215699991611903,-0.127059735624358,348.215302847974,0.714915754606797,"Decreasing"
"Columbina inca",25,-0.0539009225832329,-0.0805925415612462,-0.0272093036052196,110.550892498997,0.395708724161948,"Decreasing"
"Columbina inca",35,0.00912356321839184,-0.0843762030215192,0.102623329458303,-16.2879310344848,-0.0478293895536614,"Stable"
"Columbina inca",36,-0.120136381869235,-0.190645900775297,-0.0496268629631729,245.697152025674,0.312545248767827,"Decreasing"
"Columbina inca",37,-0.0685419173686324,-0.117768871657516,-0.019314963079749,141.127507019655,0.22500227983527,"Decreasing"
"Columbina passerina",19,-0.139462163852399,-0.343346765481979,0.0644224377771812,282.151969981221,0.122372841884988,"Stable"
"Columbina passerina",20,-0.148114721219415,-0.259213680243031,-0.0370157621957995,302.230545527479,0.208134013018495,"Decreasing"
"Columbina passerina",21,-0.40503409546731,-0.518242360219514,-0.291825830715106,822.424288006421,0.681634086548732,"Decreasing"
"Columbina passerina",25,NA,NA,NA,NA,NA,NA
"Columbina passerina",35,-0.00175029171528676,-0.100745102022626,0.0972445185920522,5.66327721287057,-0.0525557149101732,"Stable"
"Columbina passerina",36,-0.235308864821501,-0.33214426617132,-0.138473463471681,481.88031488167,0.491381150856936,"Decreasing"
"Columbina passerina",37,-0.216807059767351,-0.44607464925768,0.0124605297229771,444.237264340158,0.101018186007518,"Stable"
"Columbina talpacoti",35,NA,NA,NA,NA,NA,NA
"Contopus cooperi",35,0.0273224043715847,-0.0397305174515844,0.0943753261947538,-53.5500910746812,-0.00903312144529944,"Stable"
"Contopus sordidulus",18,0.0406137184115519,-0.0188704452631401,0.100097882086244,-76.8871841155226,0.0379333911956938,"Stable"
"Contopus sordidulus",19,0.443630214205139,-0.0329346273345067,0.920195055744785,-889.517474633502,0.440618309320105,"Stable"
"Contopus sordidulus",35,-0.126955475330927,-0.186956963131205,-0.0669539875306483,260.054753309267,0.419552432762146,"Decreasing"
"Contopus virens",18,NA,NA,NA,NA,NA,NA
"Contopus virens",19,0.000401123144805323,-0.0343877951446435,0.0351900414342542,1.65543521861238,-0.0416420880425978,"Stable"
"Contopus virens",20,-0.172884075411152,-0.258926182359617,-0.0868419684626863,351.50742077818,0.393166646254705,"Decreasing"
"Contopus virens",21,-0.0265744083433615,-0.0657454235844391,0.0125966068977161,56.8274167669476,0.036999756601773,"Stable"
"Contopus virens",25,-0.0620738066586441,-0.0882768632517454,-0.0358707500655429,129.821399919775,0.478134284655037,"Decreasing"
"Contopus virens",35,-0.0226472068444889,-0.0910357483555252,0.0457413346665474,46.9008555611469,-0.048565676899853,"Stable"
"Contopus virens",36,NA,NA,NA,NA,NA,NA
"Contopus virens",37,-0.034488213890207,-0.154288870108845,0.0853124423284309,70.8626799557027,-0.0662622607182415,"Stable"
"Coragyps atratus",19,-0.109005214600881,-0.278429882738519,0.0604194535367561,225.635479342156,0.0296261541944379,"Stable"
"Coragyps atratus",20,0.179502607300441,0.0285246106776239,0.330480603923258,-351.192739671078,0.167258158465841,"Increasing"
"Coragyps atratus",21,0.129412354592861,0.0228301389826874,0.235994570203034,-249.415212595268,0.174372145816629,"Increasing"
"Coragyps atratus",25,0.122492980344967,0.0507264475306812,0.194259513159252,-239.471470116327,0.313366494616973,"Increasing"
"Coragyps atratus",35,0.102750924083026,-0.0360198245390191,0.241521672705071,-201.721140176288,0.0586645243548111,"Stable"
"Coragyps atratus",36,0.237866024869636,0.0456878919225512,0.430044157816721,-471.826915363019,0.18102057520712,"Increasing"
"Coragyps atratus",37,0.202868030485361,-0.030490550346847,0.436226611317569,-393.763638186927,0.0815327886863252,"Stable"
"Corthylio calendula",35,-0.0461620820293209,-0.22793207174006,0.135607907681418,96.7712073793467,-0.0412395512499495,"Stable"
"Corvus brachyrhynchos",18,-0.192238267148016,-0.318061112253841,-0.0664154220421914,393.632671480148,0.263481019908211,"Decreasing"
"Corvus brachyrhynchos",19,-0.670076213397514,-0.936524396764131,-0.403628030030897,1366.09546730847,0.509227725026104,"Decreasing"
"Corvus brachyrhynchos",20,0.326313678299238,0.054398154929265,0.598229201669212,-645.303449659046,0.170386133448707,"Increasing"
"Corvus brachyrhynchos",21,-0.934667067789815,-1.132937768728,-0.73639636685163,1918.12901123146,0.789316713343612,"Decreasing"
"Corvus brachyrhynchos",25,-1.18145808263137,-1.50520043845487,-0.857715726807877,2424.12249298035,0.690326530553809,"Decreasing"
"Corvus brachyrhynchos",35,-0.0109899328859085,-0.125724056587075,0.103744190815258,25.1206375838975,-0.0504095057754987,"Stable"
"Corvus brachyrhynchos",36,NA,NA,NA,NA,NA,NA
"Corvus brachyrhynchos",37,-0.362665463297234,-0.531769892349024,-0.193561034245443,748.779632972325,0.426500488311503,"Decreasing"
"Corvus corax",18,0.144153630164461,0.0634670943861067,0.224840165942815,-282.077968311272,0.335043708844916,"Increasing"
"Corvus corax",19,-0.0998883928571502,-0.225860446944373,0.0260836612300727,203.864397321443,0.0969755401176891,"Stable"
"Corvus corax",20,0.059316085038107,-0.0233733886638044,0.142005558740018,-114.702517047734,0.0455065203240911,"Stable"
"Corvus corax",21,0.0974088291746574,-0.12531831986969,0.320135978219005,-194.417946257184,0.0421305182341603,"Stable"
"Corvus corax",35,-0.00441235459286,-0.0611404025226918,0.0523156933369718,13.7902125952667,-0.0405493577228027,"Stable"
"Corvus corax",36,NA,NA,NA,NA,NA,NA
"Corvus cryptoleucus",18,-0.0795226634576811,-0.262309761648344,0.103264434732982,172.309967910148,-0.00781070302262377,"Stable"
"Corvus cryptoleucus",19,-0.100982751704773,-0.222859391313039,0.0208938879034926,206.7441837144,0.0714726646269539,"Stable"
"Corvus cryptoleucus",20,-0.0494876571960887,-0.148534400401115,0.0495590860089379,102.027480204939,0.0140382143904529,"Stable"
"Corvus cryptoleucus",21,0.0543478260869561,-0.0960397947384731,0.204735446912385,-107.586956521738,-0.0233695652173864,"Stable"
"Corvus cryptoleucus",35,-0.091807059767349,-0.224294354383835,0.0406802348491374,194.612264340153,0.0401379771247057,"Stable"
"Corvus cryptoleucus",36,-0.237830319888742,-0.396435727934793,-0.0792249118426911,484.678942976372,0.264305329405342,"Decreasing"
"Corvus cryptoleucus",37,-0.235294117647138,-0.86298044504327,0.392392209748994,475.245098039376,0.0163706992232084,"Stable"
"Corvus ossifragus",19,-0.0882352941176457,-0.213578118382274,0.0371075301469825,179.16176470588,0.219362745098039,"Stable"
"Corvus ossifragus",21,0.0034331715401919,-0.0861697165951091,0.0930360596754929,-3.9837220314907,-0.0451545814229357,"Stable"
"Corvus ossifragus",25,-0.0578620136381873,-0.115493956320297,-0.000230070956077535,121.203469715203,0.116412792941449,"Decreasing"
"Corvus ossifragus",37,-0.286151223425593,-0.446728261673792,-0.125574185177393,583.553900922585,0.333812730403619,"Decreasing"
"Crotophaga sulcirostris",21,NA,NA,NA,NA,NA,NA
"Crotophaga sulcirostris",36,-0.050140393100682,-0.12595373774056,0.0256729515391958,103.070597673486,0.0333758277967581,"Stable"
"Crotophaga sulcirostris",37,0.020679117147708,-0.0588034688831219,0.100161703178538,-38.6672665534804,-0.0332159070729365,"Stable"
"Cyanocitta cristata",18,-0.00511432009626969,-0.0327755267385724,0.0225468865460331,12.3932009626958,-0.0353846260859887,"Stable"
"Cyanocitta cristata",19,-0.011682711592459,-0.102523638304424,0.0791582151195065,33.7854492579223,-0.0386177511189034,"Stable"
"Cyanocitta cristata",20,0.000925953582838402,-0.130344530011485,0.132196437177162,1.4314645001436,-0.0454443762529717,"Stable"
"Cyanocitta cristata",21,-0.102837946249499,-0.151085838032536,-0.0545900544664613,214.08779582832,0.423325898936772,"Decreasing"
"Cyanocitta cristata",25,-0.0855896510228632,-0.194153674242825,0.0229743721970989,191.271510228639,0.0618281298141401,"Stable"
"Cyanocitta cristata",36,0.0287292817679597,-0.0955488747486409,0.15300743828456,-56.0265193370243,-0.133287292817655,"Stable"
"Cyanocitta cristata",37,-0.00531488166867173,-0.151259323789362,0.140629560452018,24.0654833533884,-0.041421532365254,"Stable"
"Cyanocitta stelleri",18,-0.300356558335285,-0.456910934148838,-0.143802182521732,610.112725040923,0.380668630842893,"Decreasing"
"Cyanocitta stelleri",35,-0.0902025671881292,-0.737034181500819,0.556629047124561,202.234005214606,-0.0380836146710704,"Stable"
"Cyanocorax yncas",21,-0.132921361928993,-0.306182914541626,0.0403401906836412,271.553374530468,0.0825611512955164,"Stable"
"Cyanocorax yncas",35,NA,NA,NA,NA,NA,NA
"Cyanocorax yncas",36,0.100835265347605,0.0402672858606461,0.161403244834564,-199.933432845304,0.321948670392609,"Increasing"
"Cyanocorax yncas",37,0.0246189330124344,-0.049054383525515,0.0982922495503838,-45.3976634576807,-0.0214230035686211,"Stable"
"Cygnus buccinator",19,0.0113871635610782,-0.147096435650491,0.169870762772647,-19.4289976860342,-0.0650014470491322,"Stable"
"Cyrtonyx montezumae",20,NA,NA,NA,NA,NA,NA
"Cyrtonyx montezumae",35,0.0673422267829648,-0.0223384270883516,0.157022880654281,-133.456644433041,0.104382918261834,"Stable"
"Dendrocygna autumnalis",18,NA,NA,NA,NA,NA,NA
"Dendrocygna autumnalis",19,-0.0930232558139565,-1.62845061682062,1.44240410519271,190.534883720936,-0.255813953488426,"Stable"
"Dendrocygna autumnalis",20,-0.0119287151480307,-0.102708245362372,0.0788508150663108,26.4097441793613,-0.0653841064878722,"Stable"
"Dendrocygna autumnalis",21,-0.0804753309265947,-0.216506692591932,0.0555560307387429,167.378309265945,0.0192546346205871,"Stable"
"Dendrocygna autumnalis",25,-0.0216565349544013,-0.200986741066925,0.157673671158122,46.2393617021156,-0.0713138867596206,"Stable"
"Dendrocygna autumnalis",36,-0.0397613317288428,-0.389548415201719,0.310025751744033,90.9049839550783,-0.0392831748865374,"Stable"
"Dendrocygna autumnalis",37,-0.036050942639392,-0.378323311707905,0.306221426429121,89.2177597272397,-0.0396196117830963,"Stable"
"Dendrocygna bicolor",21,0.21294363256786,-1.33852675366944,1.76441401880516,-423.974947807954,-0.20620917233484,"Stable"
"Dendrocygna bicolor",25,0.0350175087543767,-0.241842022505078,0.311877040013832,-66.1570785392687,-0.148334851186277,"Stable"
"Dendrocygna bicolor",36,-0.100902034822749,-1.12714198456162,0.925337914916119,216.688315502431,-0.0530592244922703,"Stable"
"Dendrocygna bicolor",37,-0.108353389490576,-0.681941881167818,0.465235102186665,237.825561572409,-0.0351107050908186,"Stable"
"Dolichonyx oryzivorus",18,0.0535238253915357,-0.0809600371402046,0.188007687923276,-104.694226924358,-0.0155424311755166,"Stable"
"Dolichonyx oryzivorus",19,0.224077416766948,0.0356748871238871,0.41247994641001,-440.23250100281,0.167376831899526,"Increasing"
"Dryobates borealis",21,NA,NA,NA,NA,NA,NA
"Dryobates borealis",25,0.0183423365314842,-0.0305947030728157,0.0672793761357841,-35.1743529791177,-0.0196052112314,"Stable"
"Dryobates pubescens",18,-0.00155435218612101,-0.0328351482097147,0.0297264438374727,4.58518852787779,-0.0412103700968776,"Stable"
"Dryobates pubescens",19,0.000651825110308731,-0.0267691675462102,0.0280728177668276,1.19008223024495,-0.0415622075143738,"Stable"
"Dryobates pubescens",20,-1.50701657537688e-17,-4.66666659533561e-17,1.65263344458184e-17,1.00000000000003,0.455234486025576,"Stable"
"Dryobates pubescens",21,-0.0345467308463702,-0.0720678800568302,0.00297441836408984,73.4256417970323,0.0945667213435726,"Stable"
"Dryobates pubescens",25,-0.0272262334536703,-0.0632368408412797,0.00878437393393901,58.1373345367029,0.0542824816026924,"Stable"
